project_key,start_date,stop_date,withdrawal_event,operation_event,queue_age_months,log1p_capacity_mw,technology_primary,is_hybrid,state_code,months_until_service,service_date_passed,capacity_change_pct,service_date_shift_months,years_since_last_change,other_active_projects_same_state,other_active_mw_same_state,other_active_projects_same_poi,other_active_mw_same_poi,other_active_mw_same_technology,prior_12m_withdrawal_count,prior_12m_withdrawn_mw,years_in_queue,study_phase,service_type,capacity_mw
P::B::G562,2022-12-31,2023-12-31,0,0,205.96303901437372,0.6931471805599453,hydro,0,WI,-182.99794661190964,1,0.0,0.0,0.999315537303217,136.0,20687.0,0.0,0.0,131.0,205,53410.8,17.163586584531142,,ERIS,1.0
P::B::G562,2023-12-31,2024-12-31,0,0,217.9548254620123,0.6931471805599453,hydro,0,WI,-194.98973305954826,1,0.0,0.0,1.998631074606434,136.0,18595.0,0.0,0.0,201.0,437,89321.64,18.16290212183436,Operational,ERIS,1.0
P::B::G562,2024-12-31,2025-12-31,0,0,,0.6931471805599453,hydro,0,WI,,0,0.0,,3.0006844626967832,127.0,19860.62,0.0,0.0,201.0,2331,440790.32,,Operational,ERIS,1.0
P::B::G562,2025-12-31,2026-12-31,0,0,241.9712525667351,0.6931471805599453,hydro,0,WI,-219.00616016427105,1,0.0,,4.0,117.0,26555.32,0.0,0.0,110.0,1139,222351.24,20.164271047227928,IA Executed,,1.0
P::B::G563,2020-12-31,2021-12-31,0,0,,1.3862943611198906,hydro,0,WI,,0,,,,61.0,8587.0,0.0,0.0,64.0,1781,358269.28,,,,3.0
P::B::G563,2021-12-31,2022-12-31,0,0,193.9712525667351,1.3862943611198906,other,0,WI,-168.0164271047228,1,0.0,,0.0,106.0,15694.0,0.0,0.0,1455.0,2059,399153.61,16.164271047227928,,ERIS,3.0
P::B::G563,2022-12-31,2023-12-31,0,0,205.96303901437372,1.3862943611198906,hydro,0,WI,-180.00821355236138,1,0.0,0.0,0.999315537303217,136.0,20687.0,0.0,0.0,131.0,205,53410.8,17.163586584531142,,ERIS,3.0
P::B::G563,2023-12-31,2024-12-31,0,0,217.9548254620123,1.3862943611198906,hydro,0,WI,-192.0,1,0.0,0.0,1.998631074606434,136.0,18595.0,0.0,0.0,201.0,437,89321.64,18.16290212183436,Operational,ERIS,3.0
P::B::G563,2024-12-31,2025-12-31,0,0,,1.3862943611198906,hydro,0,WI,,0,0.0,,3.0006844626967832,127.0,19860.62,0.0,0.0,201.0,2331,440790.32,,Operational,ERIS,3.0
P::B::G563,2025-12-31,2026-12-31,0,0,241.9712525667351,1.3862943611198906,hydro,0,WI,-216.0164271047228,1,0.0,,4.0,117.0,26555.32,0.0,0.0,110.0,1139,222351.24,20.164271047227928,IA Executed,,3.0
P::B::G564,2020-12-31,2021-12-31,0,0,,1.3862943611198906,hydro,0,WI,,0,,,,61.0,8587.0,0.0,0.0,64.0,1781,358269.28,,,,3.0
P::B::G564,2021-12-31,2022-12-31,0,0,193.9712525667351,1.3862943611198906,other,0,WI,-175.01437371663243,1,0.0,,0.0,106.0,15694.0,0.0,0.0,1455.0,2059,399153.61,16.164271047227928,,ERIS,3.0
P::B::G564,2022-12-31,2023-12-31,0,0,205.96303901437372,1.3862943611198906,hydro,0,WI,-187.00616016427105,1,0.0,0.0,0.999315537303217,136.0,20687.0,0.0,0.0,131.0,205,53410.8,17.163586584531142,,ERIS,3.0
P::B::G564,2023-12-31,2024-12-31,0,0,217.9548254620123,1.3862943611198906,hydro,0,WI,-198.99794661190964,1,0.0,0.0,1.998631074606434,136.0,18595.0,0.0,0.0,201.0,437,89321.64,18.16290212183436,Operational,ERIS,3.0
P::B::G564,2024-12-31,2025-12-31,0,0,,1.3862943611198906,hydro,0,WI,,0,0.0,,3.0006844626967832,127.0,19860.62,0.0,0.0,201.0,2331,440790.32,,Operational,ERIS,3.0
P::B::G564,2025-12-31,2026-12-31,0,0,241.9712525667351,1.3862943611198906,hydro,0,WI,-223.01437371663243,1,0.0,,4.0,117.0,26555.32,0.0,0.0,110.0,1139,222351.24,20.164271047227928,IA Executed,,3.0
P::B::G565,2020-12-31,2021-12-31,0,0,,4.110873864173311,wind_onshore,0,MI,,0,,,,85.0,11790.0,0.0,0.0,17866.6,1781,358269.28,,,,60.0
P::B::G565,2021-12-31,2022-12-31,0,0,193.87268993839837,4.110873864173311,wind_onshore,0,MI,-169.9876796714579,1,0.0,,,141.0,21526.4,0.0,0.0,21851.6,2059,399153.61,16.15605749486653,,ERIS,60.0
P::B::G565,2022-12-31,2023-12-31,0,0,205.86447638603696,4.110873864173311,wind_onshore,0,MI,-181.97946611909651,1,0.0,0.0,,208.0,32959.4,0.0,0.0,32822.2,205,53410.8,17.155373032169745,,ERIS,60.0
P::B::G565,2023-12-31,2024-12-31,0,0,217.85626283367557,4.110873864173311,wind_onshore,0,MI,-193.9712525667351,1,0.0,0.0,,185.0,26646.4,0.0,0.0,31412.6,437,89321.64,18.154688569472963,Feasibility Study,ERIS,60.0
P::B::G565,2024-12-31,2025-12-31,0,0,,4.110873864173311,wind_onshore,0,MI,,0,0.0,,,301.0,47486.03,0.0,0.0,52488.84,2331,440790.32,,Feasibility Study,ERIS,60.0
P::B::G565,2025-12-31,2026-12-31,0,0,241.87268993839837,4.110873864173311,wind_onshore,0,MI,-217.9876796714579,1,0.0,,,287.0,56619.33,0.0,0.0,45562.49,1139,222351.24,20.15605749486653,IA Executed,,60.0
P::B::G566,2020-12-31,2021-12-31,0,0,,1.3862943611198906,wind_onshore,0,MI,,0,,,,85.0,11790.0,0.0,0.0,17866.6,1781,358269.28,,,,3.0
P::B::G566,2021-12-31,2022-12-31,0,0,193.7741273100616,1.3862943611198906,wind_onshore,0,MI,-127.01437371663245,1,0.0,,0.0,141.0,21526.4,0.0,0.0,21851.6,2059,399153.61,16.147843942505133,,NRIS,3.0
P::B::G566,2022-12-31,2023-12-31,0,0,205.76591375770022,1.3862943611198906,wind_onshore,0,MI,-139.00616016427105,1,0.0,0.0,0.999315537303217,208.0,32959.4,0.0,0.0,32822.2,205,53410.8,17.14715947980835,,NRIS,3.0
P::B::G566,2023-12-31,2024-12-31,0,0,217.7577002053388,1.3862943611198906,wind_onshore,0,MI,-150.99794661190964,1,0.0,0.0,1.998631074606434,185.0,26646.4,0.0,0.0,31412.6,437,89321.64,18.146475017111566,Operational,NRIS,3.0
P::B::G566,2024-12-31,2025-12-31,0,0,,1.3862943611198906,wind_onshore,0,MI,,0,0.0,,3.0006844626967832,301.0,47486.03,0.0,0.0,52488.84,2331,440790.32,,Operational,NRIS,3.0
P::B::G566,2025-12-31,2026-12-31,0,0,241.7741273100616,1.3862943611198906,wind_onshore,0,MI,-175.01437371663243,1,0.0,,4.0,287.0,56619.33,0.0,0.0,45562.49,1139,222351.24,20.147843942505133,IA Executed,,3.0
P::B::G566d,2020-12-31,2021-12-31,0,0,,2.9444389791664403,wind_onshore,0,MI,,0,,,,85.0,11790.0,0.0,0.0,17866.6,1781,358269.28,,,,18.0
P::B::G566d,2021-12-31,2022-12-31,0,0,182.4065708418891,2.9444389791664403,wind_onshore,0,MI,-160.98562628336757,1,0.0,,0.0,141.0,21526.4,0.0,0.0,21851.6,2059,399153.61,15.200547570157427,,NRIS,18.0
P::B::G566d,2022-12-31,2023-12-31,0,0,194.39835728952772,2.9444389791664403,wind_onshore,0,MI,-172.97741273100615,1,0.0,0.0,0.999315537303217,208.0,32959.4,0.0,0.0,32822.2,205,53410.8,16.199863107460644,,NRIS,18.0
P::B::G566d,2023-12-31,2024-12-31,0,0,206.3901437371663,2.9444389791664403,wind_onshore,0,MI,-184.96919917864477,1,0.0,0.0,1.998631074606434,185.0,26646.4,0.0,0.0,31412.6,437,89321.64,17.19917864476386,Operational,NRIS,18.0
P::B::G566d,2024-12-31,2025-12-31,0,0,,2.9444389791664403,wind_onshore,0,MI,,0,0.0,,3.0006844626967832,301.0,47486.03,0.0,0.0,52488.84,2331,440790.32,,Operational,NRIS,18.0
P::B::G566d,2025-12-31,2026-12-31,0,0,230.4065708418891,2.9444389791664403,wind_onshore,0,MI,-208.98562628336757,1,0.0,,4.0,287.0,56619.33,0.0,0.0,45562.49,1139,222351.24,19.200547570157426,IA Executed,,18.0
P::B::G567,2020-12-31,2021-12-31,0,0,,5.111987788356544,other,0,MI,,0,,,,85.0,11790.0,0.0,0.0,127.0,1781,358269.28,,,,165.0
P::B::G567,2021-12-31,2022-12-31,0,0,193.5441478439425,5.111987788356544,other,0,MI,-173.01026694045174,1,0.0,,,141.0,21526.4,0.0,0.0,1455.0,2059,399153.61,16.128678986995208,,NRIS,165.0
P::B::G567,2022-12-31,2023-12-31,0,0,205.5359342915811,5.111987788356544,other,0,MI,-185.00205338809036,1,0.0,0.0,,208.0,32959.4,0.0,0.0,5147.0,205,53410.8,17.127994524298426,,NRIS,165.0
P::B::G567,2023-12-31,2024-12-31,0,0,217.52772073921972,5.111987788356544,other,0,MI,-196.99383983572895,1,0.0,0.0,,185.0,26646.4,0.0,0.0,6746.0,437,89321.64,18.127310061601644,System Impact Study,NRIS,165.0
P::B::G567,2024-12-31,2025-12-31,0,0,,5.111987788356544,other,0,MI,,0,0.0,,,301.0,47486.03,0.0,0.0,11342.23,2331,440790.32,,System Impact Study,NRIS,165.0
P::B::G567,2025-12-31,2026-12-31,0,0,241.5441478439425,5.111987788356544,other,0,MI,-221.01026694045174,1,0.0,,,287.0,56619.33,0.0,0.0,9535.13,1139,222351.24,20.128678986995208,IA Executed,,165.0
P::B::G568,2020-12-31,2021-12-31,0,0,,4.912654885736052,other,0,MI,,0,,,,85.0,11790.0,0.0,0.0,127.0,1781,358269.28,,,,135.0
P::B::G568,2021-12-31,2022-12-31,0,0,193.5441478439425,4.912654885736052,other,0,MI,-144.0,1,0.0,,,141.0,21526.4,0.0,0.0,1455.0,2059,399153.61,16.128678986995208,,NRIS,135.0
P::B::G568,2022-12-31,2023-12-31,0,0,205.5359342915811,4.912654885736052,other,0,MI,-155.99178644763862,1,0.0,0.0,,208.0,32959.4,0.0,0.0,5147.0,205,53410.8,17.127994524298426,,NRIS,135.0
P::B::G568,2023-12-31,2024-12-31,0,0,217.52772073921972,4.912654885736052,other,0,MI,-167.9835728952772,1,0.0,0.0,,185.0,26646.4,0.0,0.0,6746.0,437,89321.64,18.127310061601644,System Impact Study,NRIS,135.0
P::B::G568,2024-12-31,2025-12-31,0,0,,4.912654885736052,other,0,MI,,0,0.0,,,301.0,47486.03,0.0,0.0,11342.23,2331,440790.32,,System Impact Study,NRIS,135.0
P::B::G568,2025-12-31,2026-12-31,0,0,241.5441478439425,4.912654885736052,other,0,MI,-192.0,1,0.0,,,287.0,56619.33,0.0,0.0,9535.13,1139,222351.24,20.128678986995208,IA Executed,,135.0
P::B::G569,2021-12-31,2022-12-31,0,0,193.64271047227925,5.303304908059076,wind_onshore,0,IL,-132.00821355236138,1,,,,109.0,20650.0,0.0,0.0,21851.6,2059,399153.61,16.136892539356605,,NRIS,200.0
P::B::G569,2022-12-31,2023-12-31,0,0,205.63449691991786,5.303304908059076,wind_onshore,0,IL,-144.0,1,0.0,0.0,,227.0,45104.0,0.0,0.0,32822.2,205,53410.8,17.136208076659823,,NRIS,200.0
P::B::G569,2023-12-31,2024-12-31,0,0,217.62628336755648,5.303304908059076,wind_onshore,0,IL,-155.99178644763862,1,0.0,0.0,,230.0,41327.0,0.0,0.0,31412.6,437,89321.64,18.135523613963038,IA Executed,NRIS,200.0
P::B::G569,2024-12-31,2025-12-31,0,0,,5.303304908059076,wind_onshore,0,IL,,0,0.0,,,350.0,63281.3,0.0,0.0,52488.84,2331,440790.32,,IA Executed,NRIS,200.0
P::B::G569,2025-12-31,2026-12-31,0,0,241.64271047227925,5.303304908059076,wind_onshore,0,IL,-217.9876796714579,1,0.0,,,274.0,52836.75,0.0,0.0,45562.49,1139,222351.24,20.136892539356605,IA Executed,,200.0
P::B::G570,2020-12-31,2021-12-31,0,0,,4.836281906951478,wind_onshore,0,WI,,0,,,,61.0,8587.0,0.0,0.0,17866.6,1781,358269.28,,,,125.0
P::B::G570,2021-12-31,2022-12-31,0,0,193.44558521560575,4.836281906951478,wind_onshore,0,WI,-131.97535934291582,1,0.0,,,106.0,15694.0,20.0,1559.0,21851.6,2059,399153.61,16.12046543463381,,NRIS,125.0
P::B::G570,2022-12-31,2023-12-31,0,0,205.43737166324436,4.836281906951478,wind_onshore,0,WI,-143.9671457905544,1,0.0,0.0,,136.0,20687.0,19.0,1550.0,32822.2,205,53410.8,17.11978097193703,,NRIS,125.0
P::B::G570,2023-12-31,2024-12-31,0,0,217.42915811088295,4.836281906951478,wind_onshore,0,WI,-155.95893223819303,1,0.0,0.0,,136.0,18595.0,19.0,1550.0,31412.6,437,89321.64,18.119096509240247,Withdrawn,NRIS,125.0
P::B::G570,2024-12-31,2025-12-31,0,0,,4.836281906951478,wind_onshore,0,WI,,0,0.0,,,127.0,19860.62,19.0,1550.0,52488.84,2331,440790.32,,Withdrawn,NRIS,125.0
P::B::G570,2025-12-31,2026-12-31,0,0,241.44558521560575,4.836281906951478,wind_onshore,0,WI,-179.97535934291582,1,0.0,,,117.0,26555.32,20.0,1562.0,45562.49,1139,222351.24,20.12046543463381,,,125.0
P::B::G571,2020-12-31,2021-12-31,0,0,,4.61512051684126,wind_onshore,0,IN,,0,,,,107.0,16647.0,0.0,0.0,17866.6,1781,358269.28,,,,100.0
P::B::G571,2021-12-31,2022-12-31,0,0,193.0513347022587,4.61512051684126,wind_onshore,0,IN,-131.97535934291582,1,0.0,,,146.0,25048.0,0.0,0.0,21851.6,2059,399153.61,16.087611225188226,,NRIS,100.0
P::B::G571,2022-12-31,2023-12-31,0,0,205.04312114989733,4.61512051684126,wind_onshore,0,IN,-143.9671457905544,1,0.0,0.0,,239.0,43162.0,0.0,0.0,32822.2,205,53410.8,17.086926762491444,,NRIS,100.0
P::B::G571,2023-12-31,2024-12-31,0,0,217.03490759753595,4.61512051684126,wind_onshore,0,IN,-155.95893223819303,1,0.0,0.0,,236.0,39085.0,0.0,0.0,31412.6,437,89321.64,18.086242299794662,System Impact Study,NRIS,100.0
P::B::G571,2024-12-31,2025-12-31,0,0,,4.61512051684126,wind_onshore,0,IN,,0,0.0,,,279.0,48395.4,0.0,0.0,52488.84,2331,440790.32,,System Impact Study,NRIS,100.0
P::B::G571,2025-12-31,2026-12-31,0,0,241.0513347022587,4.61512051684126,wind_onshore,0,IN,-179.97535934291582,1,0.0,,,182.0,41719.0,0.0,0.0,45562.49,1139,222351.24,20.087611225188226,IA Executed,,100.0
P::B::G573,2020-12-31,2021-12-31,0,1,,4.394449154672439,wind_onshore,0,IA,,0,,,,48.0,7676.4,0.0,0.0,17866.6,1781,358269.28,,,,80.0
P::B::G573,2021-12-31,2022-12-31,0,0,192.7227926078029,4.394449154672439,wind_onshore,0,IA,,0,0.0,,0.0,64.0,9726.4,0.0,0.0,21851.6,2059,399153.61,16.060232717316907,,NRIS,80.0
P::B::G573,2022-12-31,2023-12-31,0,0,204.71457905544148,4.394449154672439,wind_onshore,0,IA,,0,0.0,,0.999315537303217,103.0,17512.4,1.0,160.0,32822.2,205,53410.8,17.059548254620122,,NRIS,80.0
P::B::G573,2023-12-31,2024-12-31,0,0,216.7063655030801,4.394449154672439,wind_onshore,0,IA,,0,0.0,,1.998631074606434,97.0,15410.4,0.0,0.0,31412.6,437,89321.64,18.05886379192334,Operational,NRIS,80.0
P::B::G573,2024-12-31,2025-12-31,0,0,,4.394449154672439,wind_onshore,0,IA,,0,0.0,,3.0006844626967832,131.0,21913.0,0.0,0.0,52488.84,2331,440790.32,,Operational,NRIS,80.0
P::B::G573,2025-12-31,2026-12-31,0,0,240.7227926078029,4.394449154672439,wind_onshore,0,IA,,0,0.0,,4.0,120.0,23669.94,0.0,0.0,45562.49,1139,222351.24,20.060232717316907,IA Executed,,80.0
P::B::G574,2020-12-31,2021-12-31,0,0,,4.394449154672439,wind_onshore,0,IA,,0,,,,48.0,7676.4,0.0,0.0,17866.6,1781,358269.28,,,,80.0
P::B::G574,2021-12-31,2022-12-31,0,0,192.7227926078029,4.394449154672439,wind_onshore,0,IA,-170.02053388090349,1,0.0,,0.0,64.0,9726.4,0.0,0.0,21851.6,2059,399153.61,16.060232717316907,,NRIS,80.0
P::B::G574,2022-12-31,2023-12-31,0,0,204.71457905544148,4.394449154672439,wind_onshore,0,IA,-182.0123203285421,1,0.0,0.0,0.999315537303217,103.0,17512.4,1.0,160.0,32822.2,205,53410.8,17.059548254620122,,NRIS,80.0
P::B::G574,2023-12-31,2024-12-31,0,0,216.7063655030801,4.394449154672439,wind_onshore,0,IA,-194.0041067761807,1,0.0,0.0,1.998631074606434,97.0,15410.4,0.0,0.0,31412.6,437,89321.64,18.05886379192334,Operational,NRIS,80.0
P::B::G574,2024-12-31,2025-12-31,0,0,,4.394449154672439,wind_onshore,0,IA,,0,0.0,,3.0006844626967832,131.0,21913.0,0.0,0.0,52488.84,2331,440790.32,,Operational,NRIS,80.0
P::B::G574,2025-12-31,2026-12-31,0,0,240.7227926078029,4.394449154672439,wind_onshore,0,IA,-218.02053388090349,1,0.0,,4.0,120.0,23669.94,0.0,0.0,45562.49,1139,222351.24,20.060232717316907,IA Executed,,80.0
P::B::G575,2020-12-31,2021-12-31,0,0,,3.713572066704308,wind_onshore,0,IA,,0,,,,48.0,7676.4,0.0,0.0,17866.6,1781,358269.28,,,,40.0
P::B::G575,2021-12-31,2022-12-31,0,0,192.7227926078029,3.713572066704308,wind_onshore,0,IA,-182.99794661190964,1,0.0,,0.0,64.0,9726.4,0.0,0.0,21851.6,2059,399153.61,16.060232717316907,,NRIS,40.0
P::B::G575,2022-12-31,2023-12-31,0,0,204.71457905544148,3.713572066704308,wind_onshore,0,IA,-194.98973305954826,1,0.0,0.0,0.999315537303217,103.0,17512.4,1.0,160.0,32822.2,205,53410.8,17.059548254620122,,NRIS,40.0
P::B::G575,2023-12-31,2024-12-31,0,0,216.7063655030801,3.713572066704308,wind_onshore,0,IA,-206.98151950718685,1,0.0,0.0,1.998631074606434,97.0,15410.4,0.0,0.0,31412.6,437,89321.64,18.05886379192334,Operational,NRIS,40.0
P::B::G575,2024-12-31,2025-12-31,0,0,,3.713572066704308,wind_onshore,0,IA,,0,0.0,,3.0006844626967832,131.0,21913.0,0.0,0.0,52488.84,2331,440790.32,,Operational,NRIS,40.0
P::B::G575,2025-12-31,2026-12-31,0,0,240.7227926078029,3.713572066704308,wind_onshore,0,IA,-230.99794661190964,1,0.0,,4.0,120.0,23669.94,0.0,0.0,45562.49,1139,222351.24,20.060232717316907,IA Executed,,40.0
P::B::G576,2020-12-31,2021-12-31,0,0,,3.713572066704308,wind_onshore,0,MN,,0,,,,50.0,7237.0,0.0,0.0,17866.6,1781,358269.28,,,,40.0
P::B::G576,2021-12-31,2022-12-31,0,0,192.62422997946612,3.713572066704308,wind_onshore,0,MN,-168.0164271047228,1,0.0,,,69.0,8485.6,0.0,0.0,21851.6,2059,399153.61,16.05201916495551,,ERIS,40.0
P::B::G576,2022-12-31,2023-12-31,0,0,204.6160164271047,3.713572066704308,wind_onshore,0,MN,-180.00821355236138,1,0.0,0.0,,102.0,14923.6,0.0,0.0,32822.2,205,53410.8,17.05133470225873,,ERIS,40.0
P::B::G576,2023-12-31,2024-12-31,0,0,216.60780287474333,3.713572066704308,wind_onshore,0,MN,-192.0,1,0.0,0.0,,97.0,13485.6,0.0,0.0,31412.6,437,89321.64,18.050650239561943,In Progress (unknown study),ERIS,40.0
P::B::G576,2024-12-31,2025-12-31,0,0,,3.713572066704308,wind_onshore,0,MN,,0,0.0,,,152.0,24788.75,0.0,0.0,52488.84,2331,440790.32,,In Progress (unknown study),ERIS,40.0
P::B::G576,2025-12-31,2026-12-31,0,0,240.62422997946612,3.713572066704308,wind_onshore,0,MN,-216.0164271047228,1,0.0,,,155.0,28421.81,0.0,0.0,45562.49,1139,222351.24,20.05201916495551,IA Executed,,40.0
P::B::G577,2020-12-31,2021-12-31,0,0,,3.9318256327243257,other,0,IA,,0,,,,48.0,7676.4,0.0,0.0,127.0,1781,358269.28,,,,50.0
P::B::G577,2021-12-31,2022-12-31,0,0,192.39425051334703,3.9318256327243257,natural_gas,0,IA,-171.03901437371664,1,0.0,,0.0,64.0,9726.4,0.0,0.0,9996.0,2059,399153.61,16.032854209445585,,NRIS,50.0
P::B::G577,2022-12-31,2023-12-31,0,0,204.38603696098562,3.9318256327243257,other,0,IA,-183.03080082135523,1,0.0,0.0,0.999315537303217,103.0,17512.4,0.0,0.0,5147.0,205,53410.8,17.032169746748803,,NRIS,50.0
P::B::G577,2023-12-31,2024-12-31,0,0,216.37782340862424,3.9318256327243257,other,0,IA,-195.02258726899385,1,0.0,0.0,1.998631074606434,97.0,15410.4,0.0,0.0,6746.0,437,89321.64,18.031485284052017,Operational,NRIS,50.0
P::B::G577,2024-12-31,2025-12-31,0,0,,3.9318256327243257,other,0,IA,,0,0.0,,3.0006844626967832,131.0,21913.0,0.0,0.0,11342.23,2331,440790.32,,Operational,NRIS,50.0
P::B::G577,2025-12-31,2026-12-31,0,0,240.39425051334703,3.9318256327243257,other,0,IA,-219.03901437371664,1,0.0,,4.0,120.0,23669.94,0.0,0.0,9535.13,1139,222351.24,20.032854209445585,IA Executed,,50.0
P::B::G578,2020-12-31,2021-12-31,0,0,,5.707110264748875,wind_onshore,0,MO,-120.0164271047228,1,,,,24.0,4899.0,0.0,0.0,17866.6,1781,358269.28,,,,300.0
P::B::G578,2021-12-31,2022-12-31,0,0,192.36139630390144,5.707110264748875,wind_onshore,0,MO,-132.00821355236138,1,0.0,0.0,,41.0,7691.0,0.0,0.0,21851.6,2059,399153.61,16.030116358658454,,NRIS,300.0
P::B::G578,2022-12-31,2023-12-31,0,0,204.35318275154003,5.707110264748875,wind_onshore,0,MO,-144.0,1,0.0,0.0,,66.0,13557.0,0.0,0.0,32822.2,205,53410.8,17.02943189596167,,NRIS,300.0
P::B::G578,2023-12-31,2024-12-31,0,0,216.34496919917865,5.707110264748875,wind_onshore,0,MO,-155.99178644763862,1,0.0,0.0,,62.0,11632.0,0.0,0.0,31412.6,437,89321.64,18.028747433264886,In Progress (unknown study),NRIS,300.0
P::B::G578,2024-12-31,2025-12-31,0,0,,5.707110264748875,wind_onshore,0,MO,,0,0.0,,,80.0,16565.23,0.0,0.0,52488.84,2331,440790.32,,In Progress (unknown study),NRIS,300.0
P::B::G578,2025-12-31,2026-12-31,0,0,240.36139630390144,5.707110264748875,wind_onshore,0,MO,-230.99794661190964,1,0.0,,,53.0,14816.36,0.0,0.0,45562.49,1139,222351.24,20.030116358658454,IA Executed,,300.0
P::B::G579,2020-12-31,2021-12-31,0,0,,3.9318256327243257,other,0,OH,-129.18275154004107,1,,,,0.0,0.0,0.0,0.0,127.0,1781,358269.28,,,,50.0
P::B::G579,2021-12-31,2022-12-31,0,0,192.26283367556468,3.9318256327243257,natural_gas,0,OH,-141.17453798767968,1,0.0,0.0,0.0,3.0,109.0,0.0,0.0,9996.0,2059,399153.61,16.021902806297057,,NRIS,50.0
P::B::G579,2022-12-31,2023-12-31,0,0,204.2546201232033,3.9318256327243257,other,0,OH,-153.16632443531827,1,0.0,0.0,0.999315537303217,3.0,109.0,0.0,0.0,5147.0,205,53410.8,17.021218343600275,,NRIS,50.0
P::B::G579,2023-12-31,2024-12-31,0,0,216.24640657084188,3.9318256327243257,other,0,OH,-165.1581108829569,1,0.0,0.0,1.998631074606434,3.0,109.0,0.0,0.0,6746.0,437,89321.64,18.02053388090349,Operational,NRIS,50.0
P::B::G579,2024-12-31,2025-12-31,0,0,,3.9318256327243257,other,0,OH,,0,0.0,,3.0006844626967832,3.0,109.0,0.0,0.0,11342.23,2331,440790.32,,Operational,NRIS,50.0
P::B::G579,2025-12-31,2026-12-31,0,0,240.26283367556468,3.9318256327243257,other,0,OH,-230.99794661190964,1,0.0,,4.0,3.0,109.0,0.0,0.0,9535.13,1139,222351.24,20.021902806297057,IA Executed,,50.0
P::B::G580,2020-12-31,2021-12-31,0,0,,3.044522437723423,other,0,OH,-128.9199178644764,1,,,,0.0,0.0,0.0,0.0,127.0,1781,358269.28,,,,20.0
P::B::G580,2021-12-31,2022-12-31,0,0,192.26283367556468,3.9318256327243257,natural_gas,0,OH,-140.91170431211498,1,150.0,0.0,0.0,3.0,109.0,0.0,0.0,9996.0,2059,399153.61,16.021902806297057,,NRIS,50.0
P::B::G580,2022-12-31,2023-12-31,0,0,204.2546201232033,3.9318256327243257,other,0,OH,-152.9034907597536,1,0.0,0.0,0.999315537303217,3.0,109.0,0.0,0.0,5147.0,205,53410.8,17.021218343600275,,NRIS,50.0
P::B::G580,2023-12-31,2024-12-31,0,0,216.24640657084188,3.9318256327243257,other,0,OH,-164.89527720739218,1,0.0,0.0,1.998631074606434,3.0,109.0,0.0,0.0,6746.0,437,89321.64,18.02053388090349,Operational,NRIS,50.0
P::B::G580,2024-12-31,2025-12-31,0,0,,3.9318256327243257,other,0,OH,,0,0.0,,3.0006844626967832,3.0,109.0,0.0,0.0,11342.23,2331,440790.32,,Operational,NRIS,50.0
P::B::G580,2025-12-31,2026-12-31,0,0,240.26283367556468,3.9318256327243257,other,0,OH,-231.03080082135523,1,0.0,,4.0,3.0,109.0,0.0,0.0,9535.13,1139,222351.24,20.021902806297057,IA Executed,,50.0
P::B::G581,2020-12-31,2021-12-31,0,0,,6.398594934535208,other,0,ND,,0,,,,17.0,3800.0,0.0,0.0,127.0,1781,358269.28,,,,600.0
P::B::G581,2021-12-31,2022-12-31,0,0,192.13141683778235,6.398594934535208,other,0,ND,-141.17453798767968,1,0.0,,,20.0,3803.0,0.0,0.0,1455.0,2059,399153.61,16.01095140314853,,NRIS,600.0
P::B::G581,2022-12-31,2023-12-31,0,0,204.12320328542094,6.398594934535208,other,0,ND,-153.16632443531827,1,0.0,0.0,,34.0,8135.0,0.0,0.0,5147.0,205,53410.8,17.010266940451746,,NRIS,600.0
P::B::G581,2023-12-31,2024-12-31,0,0,216.11498973305956,6.398594934535208,other,0,ND,-165.1581108829569,1,0.0,0.0,,29.0,7070.0,0.0,0.0,6746.0,437,89321.64,18.00958247775496,In Progress (unknown study),NRIS,600.0
P::B::G581,2024-12-31,2025-12-31,0,0,,6.398594934535208,other,0,ND,,0,0.0,,,36.0,8482.0,0.0,0.0,11342.23,2331,440790.32,,In Progress (unknown study),NRIS,600.0
P::B::G581,2025-12-31,2026-12-31,0,0,240.13141683778235,6.398594934535208,other,0,ND,-189.17453798767968,1,0.0,,,23.0,4844.94,0.0,0.0,9535.13,1139,222351.24,20.01095140314853,IA Executed,,600.0
P::B::G582,2020-12-31,2021-12-31,0,0,,0.41871033485818504,other,0,WI,,0,,,,61.0,8587.0,0.0,0.0,127.0,1781,358269.28,,,,0.52
P::B::G582,2021-12-31,2022-12-31,0,0,192.06570841889118,0.41871033485818504,unknown,0,WI,-140.91170431211498,1,0.0,,,106.0,15694.0,20.0,1559.0,0.0,2059,399153.61,16.005475701574266,,ERIS,0.52
P::B::G582,2022-12-31,2023-12-31,0,0,204.05749486652977,0.41871033485818504,unknown,0,WI,-152.9034907597536,1,0.0,0.0,,136.0,20687.0,19.0,1550.0,1461.0,205,53410.8,17.00479123887748,,ERIS,0.52
P::B::G582,2023-12-31,2024-12-31,0,0,216.04928131416838,0.41871033485818504,unknown,0,WI,-164.89527720739218,1,0.0,0.0,,136.0,18595.0,19.0,1550.0,1462.6,437,89321.64,18.0041067761807,Withdrawn,ERIS,0.52
P::B::G582,2024-12-31,2025-12-31,0,0,,0.41871033485818504,unknown,0,WI,,0,0.0,,,127.0,19860.62,19.0,1550.0,0.0,2331,440790.32,,Withdrawn,ERIS,0.52
